type,date,date(yyyyMMddHHmmss),author,message,latitude,longitude, location,category,labels,seconds,risk_score,risk_score_simple_nlp
mbdata,203159,2.01E+13,megaMan,cops aren't buying it #TAG,,,,police,['police'],73919,0,0
mbdata,203200,2.01E+13,vetsRock,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],73920,0,0
mbdata,203200,2.01E+13,vetsRock,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],73920,0,0
mbdata,203200,2.01E+13,electricAvenue,RT @AbilaPost Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,,,,junk/spam,[],73920,0,0
mbdata,203208,2.01E+13,KronosQuoth,"Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally",,,,junk/spam,[],73928,0,0
mbdata,203211,2.01E+13,megaMan,police moving people back - kid jujst got caught #TAG,,,,police,['police'],73931,0,0
mbdata,203236,2.01E+13,carjunkers,"This is NUTS, I swear I'm getting 100s of followers from this program!! Check it followers.kronos/getpeople #abila #followers",,,,junk/spam,[],73956,0,0
mbdata,203236,2.01E+13,KronosQuoth,A person who never made a mistake never tried anything new.  #KronosStar #POKRally,,,,junk/spam,[],73956,0,0
mbdata,203247,2.01E+13,rnbwBrite,RT @megaMan more talk - think van guys are trying to work a deal to leave #TAG,,,,junk/spam,[],73967,0,0
mbdata,203252,2.01E+13,NewsOnlineToday,Abila fire is under control. #NewsOnline,,,,fire_dancing_dolphin,['fire'],73972,1,1
mbdata,203252,2.01E+13,truccotrucco,i wish this was over i can barely even type anthing #standoff,36.059,24.856,,junk/spam,[],73972,0,0
mbdata,203252,2.01E+13,FriendsOfKronos,no deal with terrorists #POK,,,,junk/spam,['police'],73972,0,0
mbdata,203252,2.01E+13,protoGuy,i wonder what the cops are offering the van dude to get him to give up,,,,police,['police'],73972,0,0
mbdata,203252,2.01E+13,AbilaPost,Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,,police,['police'],73972,0,0
mbdata,203300,2.01E+13,lordWally,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],73980,0,0
mbdata,203300,2.01E+13,rnbwBrite,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],73980,0,0
mbdata,203300,2.01E+13,BlueVelvet,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],73980,0,0
mbdata,203300,2.01E+13,pinky,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],73980,0,0
mbdata,203300,2.01E+13,KronosStar,The top floors of the building have collapsed. #KronosStar #DancingDolphinFire,,,,fire_dancing_dolphin,['fire'],73980,0,0
mbdata,203300,2.01E+13,AbilaPost,the top floors have collapsed into the first floor?#AbilaPost,,,,junk/spam,[],73980,0,0
mbdata,203300,2.01E+13,HomelandIlluminations,Top floors of building have collapsed. #HI,,,,junk/spam,[],73980,0,0
mbdata,203300,2.01E+13,hempRules,What caused the #fire?? Anybody hurt?,,,,fire_dancing_dolphin,['fire'],73980,0,0
mbdata,203300,2.01E+13,Sara_Nespola,this takes a lot longer in real life than it does in the movies #hostage,,,,junk/spam,['police'],73980,0,0
ccdata,203300,2.01E+13,,ALARM-SECURE NO police,,,3103 N. Alamanas St,junk/spam,"['police', 'vehicle-accident']",73980,0,0
mbdata,203303,2.01E+13,KronosQuoth,Eighty percent of success is showing up.  #KronosStar #POKRally,,,,junk/spam,[],73983,0,0
mbdata,203303,2.01E+13,KronosQuoth,"Whatever the mind of man can conceive and believe, it can achieve.  #KronosStar #POKRally",,,,junk/spam,[],73983,0,0
mbdata,203303,2.01E+13,KronosQuoth,"To live a creative life, we must lose our fear of being wrong.  #POKRally #HI",,,,junk/spam,['vehicle-accident'],73983,0,0
mbdata,203311,2.01E+13,vonneka,RT @megaMan police moving people back - kid jujst got caught #TAG,,,,police,['police'],73991,0,0
mbdata,203331,2.01E+13,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",,,,junk/spam,[],74011,0,0
mbdata,203349,2.01E+13,CentralBulletin,top floors of Dancing Dolphin have collapsed #Abila #CentralBulletin,,,,fire_dancing_dolphin,[],74029,0,0
mbdata,203349,2.01E+13,truccotrucco,why dont the cops do anything? save us pls! #APD #standoff,36.059,24.856,,police,['police'],74029,0,0
mbdata,203349,2.01E+13,megaMan,no change  #slowdown #TAG,,,,junk/spam,[],74029,0,0
mbdata,203352,2.01E+13,wireHead1122,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,,,,fire_dancing_dolphin,['fire'],74032,1,1
mbdata,203352,2.01E+13,pinky,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,,police,['police'],74032,0,0
mbdata,203359,2.01E+13,BlueVelvet,RT @FriendsOfKronos stand off dragging on are they debating how stufpid the terrorists are? #POK,,,,junk/spam,['police'],74039,0,0
mbdata,203400,2.01E+13,sarajane,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],74040,0,0
mbdata,203400,2.01E+13,muppiesRock,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],74040,0,0
mbdata,203400,2.01E+13,dolls4sale,RT @AbilaPost Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,,,,junk/spam,[],74040,0,0
mbdata,203400,2.01E+13,lordWally,RT @AbilaPost Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,,,,junk/spam,[],74040,0,0
mbdata,203400,2.01E+13,dtennent,RT @AbilaPost Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,,,,junk/spam,[],74040,0,0
mbdata,203400,2.01E+13,stolkfair,RT @AbilaPost the top floors have collapsed into the first floor?#AbilaPost,,,,junk/spam,[],74040,0,0
mbdata,203400,2.01E+13,truccotrucco,arent swat suppposed to be the tough buys that swoop in & save the day? what are they waiting for? were trapped!,36.059,24.856,,junk/spam,[],74040,0,0
mbdata,203400,2.01E+13,brontes_riff,Lots of sitting. What's the matter communications down with the evil overlord?,,,,junk/spam,[],74040,0,0
mbdata,203400,2.01E+13,KronosQuoth,Things work out best for those who make the best of how things work out.  #POKRally #HI,,,,junk/spam,[],74040,0,0
mbdata,203400,2.01E+13,KronosQuoth,"Take up one idea. Make that one idea your life -- think of it, dream of it, live on that idea.  #POKRally #HI",,,,junk/spam,[],74040,0,0
mbdata,203400,2.01E+13,KronosQuoth,You can't connect the dots looking forward; you can only connect them looking backwards. #POKRally #HI,,,,junk/spam,[],74040,0,0
mbdata,203400,2.01E+13,maskedWoman101,free iThing contest click here contest.kronos/freeiThing  #abila #iThing,,,,junk/spam,[],74040,0,0
ccdata,203401,2.01E+13,,PROWLER,,,Niovis St / N. Aveny St,junk/spam,[],74041,0,0
mbdata,203403,2.01E+13,panopticon,this standoff is going nowhere do they have hostages or someothing?,,,,junk/spam,['police'],74043,0,0
mbdata,203422,2.01E+13,KronosQuoth,I attribute my success to this: I never gave or took any excuse.  #KronosStar #POKRally,,,,junk/spam,[],74062,0,0
mbdata,203443,2.01E+13,KronosQuoth,If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI,,,,junk/spam,[],74083,0,0
mbdata,203443,2.01E+13,cminvestments11,Have you heard millions of people are making $5k+/Mo from home? heres how...workAthome.kronos/scam #kronos #abilajobs,,,,junk/spam,[],74083,0,0
mbdata,203447,2.01E+13,pinky,RT @Officia1AbilaPost The latest news behind the #GAStech #mystery.  smad.co.kronos/cbcje9q,,,,junk/spam,[],74087,0,0
mbdata,203452,2.01E+13,worldWatcher,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,,,,fire_dancing_dolphin,['fire'],74092,1,1
mbdata,203452,2.01E+13,dragonRider1,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,,,,fire_dancing_dolphin,['fire'],74092,1,1
mbdata,203452,2.01E+13,wiseWords,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,,,,fire_dancing_dolphin,['fire'],74092,1,1
mbdata,203452,2.01E+13,henri,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,,police,['police'],74092,0,0
mbdata,203452,2.01E+13,electricAvenue,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,,police,['police'],74092,0,0
mbdata,203500,2.01E+13,henri,RT @AbilaPost the top floors have collapsed into the first floor?#AbilaPost,,,,junk/spam,[],74100,0,0
mbdata,203502,2.01E+13,KronosStar,AFD says the building isn't safe to re-enter.  They will fight the fire from the outside only now. #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,"['vehicle-accident', 'fire']",74102,1,1
mbdata,203502,2.01E+13,HomelandIlluminations,No word on condition of injured firefighter sent to hospital. #HI,,,,fire_dancing_dolphin,"['vehicle-accident', 'fire']",74102,0,0
mbdata,203502,2.01E+13,truccotrucco,why is this taking so long? im starting to feel sick #standoff,36.059,24.856,,junk/spam,[],74102,0,0
mbdata,203502,2.01E+13,protoGuy,this is takign 4ever why dont they shoot him?,,,,junk/spam,['police'],74102,0,0
mbdata,203502,2.01E+13,megaMan,ha - two of the SWAT guys just walked by and didn't notice me.  #lucky #TAG,,,,junk/spam,[],74102,0,0
mbdata,203502,2.01E+13,panopticon,heading around the corner to get a better look,,,,junk/spam,[],74102,0,0
mbdata,203502,2.01E+13,roger_roger,still here,,,,junk/spam,[],74102,0,0
mbdata,203509,2.01E+13,KronosStar,AFD has summoned three additional fire units to help control the blaze. #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],74109,1,1
mbdata,203509,2.01E+13,AbilaPost,#AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,,,,"fire_dancing_dolphin, vehicle_accidents",['fire'],74109,1,1
mbdata,203509,2.01E+13,HomelandIlluminations,Additional fire units have been dispatched to Dancing Dolphin fire. #HI,,,,fire_dancing_dolphin,['fire'],74109,1,1
mbdata,203509,2.01E+13,GreyCatCollectibles,oh my oh my oh my. Everything is gone! What will be come of us?,,,,junk/spam,[],74109,0,0
mbdata,203509,2.01E+13,kingWilly,Q: How many #AFD does it take to put out a fire? A: more than this! #dancingdolphinfire,,,,fire_dancing_dolphin,['fire'],74109,0,0
mbdata,203509,2.01E+13,praise111,Praying that calmer hearts and minds prevail #AbilaPrays,,,,junk/spam,[],74109,0,0
mbdata,203509,2.01E+13,luvwool,"Actually, that's a pretty nice #blackvan. Nice window tint job.",,,,junk/spam,[],74109,0,0
mbdata,203509,2.01E+13,MarcusDrymiau,can't believe people in here are moving TOWARDS the danger #shooter #stupid,,,,junk/spam,"['police', 'vehicle-accident']",74109,0,0
ccdata,203509,2.01E+13,,SUBJECT STOP,,,4001 N. Arbete St,junk/spam,[],74109,0,0
mbdata,203514,2.01E+13,KronosQuoth,"If you want your children to turn out well, spend twice as much time with them, and half as much money.  #KronosStar #POKRally",,,,junk/spam,[],74114,0,0
mbdata,203543,2.01E+13,KronosQuoth,"Few things can help an individual more than to place responsibility on him, and to let him know that you trust him.   #KronosStar #POKRally",,,,junk/spam,[],74143,0,0
mbdata,203543,2.01E+13,KronosQuoth,The starting point of all achievement is desire.  #POKRally #HI,,,,junk/spam,[],74143,0,0
mbdata,203547,2.01E+13,jgrobannne,RT @truccotrucco so bored & so scared ive never felt like this before #standoff,,,,vehicle_accidents,[],74147,0,0
mbdata,203552,2.01E+13,dolls4sale,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,,,,fire_dancing_dolphin,['fire'],74152,1,1
mbdata,203552,2.01E+13,electricAvenue,RT @truccotrucco i wish this was over i can barely even type anthing #standoff,,,,junk/spam,[],74152,0,0
mbdata,203552,2.01E+13,teresaJ,RT @protoGuy i wonder what the cops are offering the van dude to get him to give up,,,,police,['police'],74152,0,0
mbdata,203552,2.01E+13,brandonL,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,,police,['police'],74152,0,0
mbdata,203552,2.01E+13,jgrobannne,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,,police,['police'],74152,0,0
mbdata,203552,2.01E+13,lindyT,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,,police,['police'],74152,0,0
mbdata,203552,2.01E+13,blueSunshine,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,,police,['police'],74152,0,0
mbdata,203600,2.01E+13,soup4u,RT @AbilaPost the top floors have collapsed into the first floor?#AbilaPost,,,,junk/spam,[],74160,0,0
mbdata,203609,2.01E+13,lindyT,RT @AbilaPost #AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,,,,"fire_dancing_dolphin, vehicle_accidents",['fire'],74169,1,1
mbdata,203611,2.01E+13,KronosQuoth,"Build your own dreams, or someone else will hire you to build theirs.  #KronosStar #POKRally",,,,junk/spam,[],74171,0,0
mbdata,203611,2.01E+13,KronosQuoth,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI",,,,junk/spam,[],74171,0,0
mbdata,203611,2.01E+13,KronosQuoth,"Try not to become a person of success, but rather try to become a person of value.  #POKRally #HI",,,,junk/spam,[],74171,0,0
mbdata,203611,2.01E+13,KronosQuoth,Intuition influences your own observations #POKRally #HI,,,,junk/spam,[],74171,0,0
mbdata,203639,2.01E+13,KronosQuoth,The question isnt who is going to let me; its who is going to stop me.  #KronosStar #POKRally,,,,junk/spam,[],74199,0,0
mbdata,203649,2.01E+13,gardener4958,RT @megaMan no change  #slowdown #TAG,,,,junk/spam,[],74209,0,0
mbdata,203652,2.01E+13,stolkfair,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,,,,fire_dancing_dolphin,['fire'],74212,1,1
mbdata,203652,2.01E+13,brain448,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,,police,['police'],74212,0,0
mbdata,203656,2.01E+13,truccotrucco,im sick im tired just wan to run out of here!,36.059,24.856,,junk/spam,[],74216,0,0
mbdata,203700,2.01E+13,vetsRock,RT @AbilaPost the top floors have collapsed into the first floor?#AbilaPost,,,,junk/spam,[],74220,0,0
mbdata,203702,2.01E+13,kedits,One of the top diseases- help us cure it! diseasefund.kronos/payus #abila #cancer,,,,junk/spam,[],74222,0,0
mbdata,203702,2.01E+13,KronosQuoth,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI",,,,junk/spam,[],74222,0,0
mbdata,203709,2.01E+13,vetsRock,RT @KronosStar AFD has summoned three additional fire units to help control the blaze. #KronosStar #DancingDolphinFire #AFDHeroes,,,,fire_dancing_dolphin,['fire'],74229,1,1
mbdata,203709,2.01E+13,BlueVelvet,RT @AbilaPost #AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,,,,"fire_dancing_dolphin, vehicle_accidents",['fire'],74229,1,1
mbdata,203709,2.01E+13,gardener4958,RT @AbilaPost #AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,,,,"fire_dancing_dolphin, vehicle_accidents",['fire'],74229,1,1
mbdata,203709,2.01E+13,worldWatcher,"RT @luvwool Actually, that's a pretty nice #blackvan. Nice window tint job.",,,,junk/spam,[],74229,0,0
mbdata,203723,2.01E+13,KronosQuoth,"Just when the caterpillar thought the world was ending, he turned into a butterfly.  #POKRally #HI",,,,junk/spam,[],74243,0,0
mbdata,203723,2.01E+13,KronosQuoth,"We must believe that we are gifted for something, and that this thing, at whatever cost, must be attained.  #KronosStar #POKRally",,,,junk/spam,[],74243,0,0
mbdata,203748,2.01E+13,KronosQuoth,"Take up one idea. Make that one idea your life - think of it, dream of it, live on that idea.#POKRally #HI",,,,junk/spam,[],74268,0,0
mbdata,203748,2.01E+13,KronosQuoth,There are no traffic jams along the extra mile.  #KronosStar #POKRally,,,,junk/spam,['vehicle-accident'],74268,0,0
mbdata,203756,2.01E+13,slamrjamr,RT @truccotrucco im sick im tired just wan to run out of here!,,,,junk/spam,[],74276,0,0
mbdata,203802,2.01E+13,dragonRider1,RT @truccotrucco why is this taking so long? im starting to feel sick #standoff,,,,junk/spam,[],74282,0,0
mbdata,203802,2.01E+13,rrWine,RT @panopticon heading around the corner to get a better look,,,,junk/spam,[],74282,0,0
mbdata,203808,2.01E+13,KronosQuoth,It is never too late to be what you might have been.  #KronosStar #POKRally,,,,junk/spam,[],74288,0,0
mbdata,203808,2.01E+13,KronosQuoth,Fall seven times and stand up eight.  #KronosStar #POKRally,,,,junk/spam,[],74288,0,0
